"node","house","0","136346","136346","und","0","0"
"node","house","0","136392","136392","und","0","0"
"node","house","0","136412","136412","und","0","0"
"node","house","0","136416","136416","und","0","0"
"node","house","0","136418","136418","und","0","0"
"node","house","0","136461","136461","und","0","0"
"node","house","0","136462","136462","und","0","0"
"node","house","0","136463","136463","und","0","0"
"node","house","0","136464","136464","und","0","0"
"node","house","0","136941","136941","und","0","0"
"node","house","0","136943","136943","und","0","0"
"node","house","0","136944","136944","und","0","0"
"node","house","0","136945","136945","und","0","0"
"node","house","0","136946","136946","und","0","0"
"node","house","0","136947","136947","und","0","0"
"node","house","0","136957","136957","und","0","0"
"node","house","0","136958","136958","und","0","0"
"node","house","0","136959","136959","und","0","0"
"node","house","0","136962","136962","und","0","0"
"node","house","0","136963","136963","und","0","0"
"node","house","0","136964","136964","und","0","0"
"node","house","0","136965","136965","und","0","0"
"node","house","0","136966","136966","und","0","0"
"node","house","0","136930","136930","und","0","1"
"node","house","0","136948","136948","und","0","0"
"node","house","0","136949","136949","und","0","0"
"node","house","0","136952","136952","und","0","0"
"node","house","0","136953","136953","und","0","0"
"node","house","0","136954","136954","und","0","0"
"node","house","0","136955","136955","und","0","0"
"node","house","0","136956","136956","und","0","0"
"node","house","0","136931","136931","und","0","0"
"node","house","0","137100","137100","und","0","0"
"node","house","0","137104","137104","und","0","0"
"node","house","0","137611","137611","und","0","0"
"node","house","0","137612","137612","und","0","0"
"node","house","0","137613","137613","und","0","0"
"node","house","0","137614","137614","und","0","0"
"node","house","0","137616","137616","und","0","0"
"node","house","0","137620","137620","und","0","0"
"node","house","0","137622","137622","und","0","0"
"node","house","0","137633","137633","und","0","0"
"node","house","0","137634","137634","und","0","0"
"node","house","0","137635","137635","und","0","0"
"node","house","0","137105","137105","und","0","0"
"node","house","0","137106","137106","und","0","0"
"node","house","0","137096","137096","und","0","0"
"node","house","0","137097","137097","und","0","0"
"node","house","0","137098","137098","und","0","0"
"node","house","0","137099","137099","und","0","0"
"node","house","0","137207","137207","und","0","0"
"node","house","0","137209","137209","und","0","0"
"node","house","0","137230","137230","und","0","0"
"node","house","0","136932","136932","und","0","0"
"node","house","0","136933","136933","und","0","0"
"node","house","0","136934","136934","und","0","0"
"node","house","0","136937","136937","und","0","0"
"node","house","0","137636","137636","und","0","0"
"node","house","0","137637","137637","und","0","0"
"node","house","0","137638","137638","und","0","0"
"node","house","0","137639","137639","und","0","0"
"node","house","0","137640","137640","und","0","0"
"node","house","0","137685","137685","und","0","0"
"node","house","0","137684","137684","und","0","0"
"node","house","0","137689","137689","und","0","0"
"node","house","0","137745","137745","und","0","0"
"node","house","0","137304","137304","und","0","0"
"node","house","0","137529","137529","und","0","0"
"node","house","0","137531","137531","und","0","0"
"node","house","0","137593","137593","und","0","0"
"node","house","0","137602","137602","und","0","0"
"node","house","0","137604","137604","und","0","0"
"node","house","0","137605","137605","und","0","0"
"node","house","0","137607","137607","und","0","0"
"node","house","0","137608","137608","und","0","0"
"node","house","0","137609","137609","und","0","0"
"node","house","0","137610","137610","und","0","0"
"node","house","0","137783","137783","und","0","0"
"node","house","0","137744","137744","und","0","0"
"node","house","0","137784","137784","und","0","0"
"node","house","0","137827","137827","und","0","0"
"node","house","0","137828","137828","und","0","0"
"node","house","0","137829","137829","und","0","0"
"node","house","0","137830","137830","und","0","0"
"node","house","0","137831","137831","und","0","0"
"node","house","0","137832","137832","und","0","0"
"node","house","0","137746","137746","und","0","0"
"node","house","0","137786","137786","und","0","0"
"node","house","0","137787","137787","und","0","0"
"node","house","0","137788","137788","und","0","0"
"node","house","0","137781","137781","und","0","0"
"node","house","0","137743","137743","und","0","0"
"node","house","0","137833","137833","und","0","0"
"node","house","0","137929","137929","und","0","0"
"node","house","0","137931","137931","und","0","0"
"node","house","0","137940","137940","und","0","0"
"node","house","0","137941","137941","und","0","0"
"node","house","0","137942","137942","und","0","0"
"node","house","0","137943","137943","und","0","0"
"node","house","0","137945","137945","und","0","0"
"node","house","0","137947","137947","und","0","0"
"node","house","0","137921","137921","und","0","0"
"node","house","0","138340","138340","und","0","0"
"node","house","0","138342","138342","und","0","0"
"node","house","0","138344","138344","und","0","0"
"node","house","0","138346","138346","und","0","0"
"node","house","0","138348","138348","und","0","0"
"node","house","0","138334","138334","und","0","0"
"node","house","0","135577","135577","und","0","0"
"node","house","0","138247","138247","und","0","0"
"node","house","0","138248","138248","und","0","0"
"node","house","0","138890","138890","und","0","0"
"node","house","0","138330","138330","und","0","0"
"node","house","0","138174","138174","und","0","0"
"node","house","0","138242","138242","und","0","0"
"node","house","0","138243","138243","und","0","0"
"node","house","0","138244","138244","und","0","0"
"node","house","0","138245","138245","und","0","0"
"node","house","0","138246","138246","und","0","0"
"node","house","0","138338","138338","und","0","0"
"node","house","0","138612","138612","und","0","0"
"node","house","0","138613","138613","und","0","0"
"node","house","0","138756","138756","und","0","0"
"node","house","0","138759","138759","und","0","0"
"node","house","0","138761","138761","und","0","0"
"node","house","0","138762","138762","und","0","0"
"node","house","0","138770","138770","und","0","0"
"node","house","0","135575","135575","und","0","0"
"node","house","0","139448","139448","und","0","0"
"node","house","0","139449","139449","und","0","0"
"node","house","0","139450","139450","und","0","0"
"node","house","0","139416","139416","und","0","0"
"node","house","0","139422","139422","und","0","0"
"node","house","0","139417","139417","und","0","0"
"node","house","0","139423","139423","und","0","0"
"node","house","0","139418","139418","und","0","0"
"node","house","0","139432","139432","und","0","0"
"node","house","0","139424","139424","und","0","0"
"node","house","0","139345","139345","und","0","0"
"node","house","0","139346","139346","und","0","0"
"node","house","0","139347","139347","und","0","0"
"node","house","0","139419","139419","und","0","0"
"node","house","0","139425","139425","und","0","0"
"node","house","0","139439","139439","und","0","0"
"node","house","0","139435","139435","und","0","1"
"node","house","0","139440","139440","und","0","0"
"node","house","0","139444","139444","und","0","0"
"node","house","0","139421","139421","und","0","1"
"node","house","0","139441","139441","und","0","0"
"node","house","0","139445","139445","und","0","0"
"node","house","0","139442","139442","und","0","0"
"node","house","0","139446","139446","und","0","0"
"node","house","0","139443","139443","und","0","0"
"node","house","0","139447","139447","und","0","0"
"node","house","0","139096","139096","und","0","1"
"node","house","0","139097","139097","und","0","0"
"node","house","0","139126","139126","und","0","1"
"node","house","0","139147","139147","und","0","0"
"node","house","0","139098","139098","und","0","0"
"node","house","0","139127","139127","und","0","1"
"node","house","0","139099","139099","und","0","0"
"node","house","0","139128","139128","und","0","1"
"node","house","0","139054","139054","und","0","1"
"node","house","0","139130","139130","und","0","1"
"node","house","0","139348","139348","und","0","0"
"node","house","0","139349","139349","und","0","0"
"node","house","0","139350","139350","und","0","0"
"node","house","0","139352","139352","und","0","0"
"node","house","0","139353","139353","und","0","0"
"node","house","0","139354","139354","und","0","0"
"node","house","0","139356","139356","und","0","1"
"node","house","0","139343","139343","und","0","1"
"node","house","0","139344","139344","und","0","0"
"node","house","0","140259","140259","und","0","1"
"node","house","0","140248","140248","und","0","0"
"node","house","0","140249","140249","und","0","0"
"node","house","0","140251","140251","und","0","0"
"node","house","0","140252","140252","und","0","1"
"node","house","0","140253","140253","und","0","0"
"node","house","0","139057","139057","und","0","0"
"node","house","0","139068","139068","und","0","1"
"node","house","0","139069","139069","und","0","1"
"node","house","0","139059","139059","und","0","1"
"node","house","0","139070","139070","und","0","1"
"node","house","0","139062","139062","und","0","0"
"node","house","0","139063","139063","und","0","0"
"node","house","0","139121","139121","und","0","0"
"node","house","0","139093","139093","und","0","1"
"node","house","0","139122","139122","und","0","1"
"node","house","0","139094","139094","und","0","0"
"node","house","0","139064","139064","und","0","0"
"node","house","0","139124","139124","und","0","1"
"node","house","0","140237","140237","und","0","0"
"node","house","0","140238","140238","und","0","0"
"node","house","0","140239","140239","und","0","0"
"node","house","0","140240","140240","und","0","0"
"node","house","0","140242","140242","und","0","0"
"node","house","0","140243","140243","und","0","0"
"node","house","0","139368","139368","und","0","0"
"node","house","0","139363","139363","und","0","0"
"node","house","0","139369","139369","und","0","0"
"node","house","0","139102","139102","und","0","0"
"node","house","0","139103","139103","und","0","1"
"node","house","0","139091","139091","und","0","1"
"node","house","0","139092","139092","und","0","1"
"node","house","0","139132","139132","und","0","1"
"node","house","0","139065","139065","und","0","0"
"node","house","0","139364","139364","und","0","1"
"node","house","0","139359","139359","und","0","1"
"node","house","0","139365","139365","und","0","1"
"node","house","0","139360","139360","und","0","0"
"node","house","0","139367","139367","und","0","0"
"node","house","0","139362","139362","und","0","0"
"node","house","0","140254","140254","und","0","0"
"node","house","0","140256","140256","und","0","1"
"node","house","0","140257","140257","und","0","0"
"node","house","0","140258","140258","und","0","0"
"node","house","0","139175","139175","und","0","0"
"node","house","0","139158","139158","und","0","0"
"node","house","0","139176","139176","und","0","0"
"node","house","0","139164","139164","und","0","0"
"node","house","0","139177","139177","und","0","1"
"node","house","0","139165","139165","und","0","0"
"node","house","0","139195","139195","und","0","1"
"node","house","0","139166","139166","und","0","0"
"node","house","0","139178","139178","und","0","0"
"node","house","0","139189","139189","und","0","1"
"node","house","0","139116","139116","und","0","1"
"node","house","0","139117","139117","und","0","1"
"node","house","0","139118","139118","und","0","1"
"node","house","0","139119","139119","und","0","1"
"node","house","0","139067","139067","und","0","1"
"node","house","0","139159","139159","und","0","1"
"node","house","0","139247","139247","und","0","1"
"node","house","0","139251","139251","und","0","0"
"node","house","0","139252","139252","und","0","1"
"node","house","0","139255","139255","und","0","1"
"node","house","0","139179","139179","und","0","0"
"node","house","0","139167","139167","und","0","0"
"node","house","0","139168","139168","und","0","0"
"node","house","0","139181","139181","und","0","0"
"node","house","0","139169","139169","und","0","0"
"node","house","0","139182","139182","und","0","0"
"node","house","0","139170","139170","und","0","1"
"node","house","0","139149","139149","und","0","1"
"node","house","0","139214","139214","und","0","0"
"node","house","0","139236","139236","und","0","1"
"node","house","0","139265","139265","und","0","0"
"node","house","0","139226","139226","und","0","1"
"node","house","0","139162","139162","und","0","1"
"node","house","0","139266","139266","und","0","0"
"node","house","0","139239","139239","und","0","1"
"node","house","0","139267","139267","und","0","0"
"node","house","0","139240","139240","und","0","1"
"node","house","0","139258","139258","und","0","1"
"node","house","0","139171","139171","und","0","0"
"node","house","0","139172","139172","und","0","0"
"node","house","0","139155","139155","und","0","0"
"node","house","0","139173","139173","und","0","1"
"node","house","0","139156","139156","und","0","0"
"node","house","0","139174","139174","und","0","1"
"node","house","0","139148","139148","und","0","0"
"node","house","0","139157","139157","und","0","0"
"node","house","0","139106","139106","und","0","1"
"node","house","0","139107","139107","und","0","0"
"node","house","0","139108","139108","und","0","0"
"node","house","0","139110","139110","und","0","1"
"node","house","0","139112","139112","und","0","1"
"node","house","0","139113","139113","und","0","1"
"node","house","0","139114","139114","und","0","1"
"node","house","0","139115","139115","und","0","0"
"node","house","0","139066","139066","und","0","1"
"node","house","0","139246","139246","und","0","1"
"node","house","0","139273","139273","und","0","1"
"node","house","0","139219","139219","und","0","0"
"node","house","0","139274","139274","und","0","0"
"node","house","0","139163","139163","und","0","1"
"node","house","0","139286","139286","und","0","1"
"node","house","0","139287","139287","und","0","1"
"node","house","0","139288","139288","und","0","1"
"node","house","0","139289","139289","und","0","1"
"node","house","0","139290","139290","und","0","1"
"node","house","0","139183","139183","und","0","0"
"node","house","0","139184","139184","und","0","0"
"node","house","0","139186","139186","und","0","1"
"node","house","0","139187","139187","und","0","1"
"node","house","0","139190","139190","und","0","1"
"node","house","0","139161","139161","und","0","0"
"node","house","0","139150","139150","und","0","0"
"node","house","0","139263","139263","und","0","1"
"node","house","0","139264","139264","und","0","0"
"node","house","0","139291","139291","und","0","0"
"node","house","0","139292","139292","und","0","1"
"node","house","0","139293","139293","und","0","1"
"node","house","0","139294","139294","und","0","1"
"node","house","0","139295","139295","und","0","1"
"node","house","0","139296","139296","und","0","1"
"node","house","0","139297","139297","und","0","1"
"node","house","0","139298","139298","und","0","1"
"node","house","0","139299","139299","und","0","1"
"node","house","0","139268","139268","und","0","1"
"node","house","0","139241","139241","und","0","1"
"node","house","0","139269","139269","und","0","0"
"node","house","0","139242","139242","und","0","0"
"node","house","0","139151","139151","und","0","0"
"node","house","0","139270","139270","und","0","0"
"node","house","0","139271","139271","und","0","0"
"node","house","0","139245","139245","und","0","0"
"node","house","0","139217","139217","und","0","0"
"node","house","0","139272","139272","und","0","0"
"node","house","0","139325","139325","und","0","0"
"node","house","0","139326","139326","und","0","0"
"node","house","0","139327","139327","und","0","0"
"node","house","0","139329","139329","und","0","1"
"node","house","0","139330","139330","und","0","0"
"node","house","0","139333","139333","und","0","1"
"node","house","0","139338","139338","und","0","1"
"node","house","0","139307","139307","und","0","1"
"node","house","0","139308","139308","und","0","1"
"node","house","0","139300","139300","und","0","1"
"node","house","0","139283","139283","und","0","1"
"node","house","0","139300","139300","und","0","1"
"node","house","0","139284","139284","und","0","1"
"node","house","0","139305","139305","und","0","1"
"node","house","0","139314","139314","und","0","0"
"node","house","0","139318","139318","und","0","0"
"node","house","0","139319","139319","und","0","0"
"node","house","0","139320","139320","und","0","0"
"node","house","0","139321","139321","und","0","0"
"node","house","0","139322","139322","und","0","1"
"node","house","0","139324","139324","und","0","1"
"node","house","0","139310","139310","und","0","1"
"node","house","0","139312","139312","und","0","0"
"node","house","0","139381","139381","und","0","0"
"node","house","0","139383","139383","und","0","0"
"node","house","0","139384","139384","und","0","0"
"node","house","0","139386","139386","und","0","0"
"node","house","0","139387","139387","und","0","0"
"node","house","0","139388","139388","und","0","0"
"node","house","0","139389","139389","und","0","0"
"node","house","0","139390","139390","und","0","0"
"node","house","0","139391","139391","und","0","1"
"node","house","0","139392","139392","und","0","0"
"node","house","0","139393","139393","und","0","1"
"node","house","0","139375","139375","und","0","0"
"node","house","0","139376","139376","und","0","0"
"node","house","0","139379","139379","und","0","0"
"node","house","0","139380","139380","und","0","0"
"node","house","0","139409","139409","und","0","1"
"node","house","0","139410","139410","und","0","0"
"node","house","0","139411","139411","und","0","0"
"node","house","0","139412","139412","und","0","0"
"node","house","0","139486","139486","und","0","0"
"node","house","0","139487","139487","und","0","0"
"node","house","0","139488","139488","und","0","0"
"node","house","0","139490","139490","und","0","0"
"node","house","0","139544","139544","und","0","0"
"node","house","0","139496","139496","und","0","0"
"node","house","0","139556","139556","und","0","0"
"node","house","0","139546","139546","und","0","0"
"node","house","0","139497","139497","und","0","0"
"node","house","0","139557","139557","und","0","0"
"node","house","0","139498","139498","und","0","0"
"node","house","0","139539","139539","und","0","0"
"node","house","0","139512","139512","und","0","1"
"node","house","0","139547","139547","und","0","0"
"node","house","0","139559","139559","und","0","0"
"node","house","0","139548","139548","und","0","0"
"node","house","0","139550","139550","und","0","0"
"node","house","0","139499","139499","und","0","0"
"node","house","0","139500","139500","und","0","0"
"node","house","0","139501","139501","und","0","0"
"node","house","0","139502","139502","und","0","0"
"node","house","0","139503","139503","und","0","0"
"node","house","0","139485","139485","und","0","0"
"node","house","0","139549","139549","und","0","0"
"node","house","0","139543","139543","und","0","0"
"node","house","0","139554","139554","und","0","0"
"node","house","0","139551","139551","und","0","0"
"node","house","0","139541","139541","und","0","0"
"node","house","0","139552","139552","und","0","0"
"node","house","0","139542","139542","und","0","0"
"node","house","0","139553","139553","und","0","0"
"node","house","0","139625","139625","und","0","0"
"node","house","0","139648","139648","und","0","0"
"node","house","0","139627","139627","und","0","0"
"node","house","0","139628","139628","und","0","0"
"node","house","0","139646","139646","und","0","0"
"node","house","0","139647","139647","und","0","0"
"node","house","0","139655","139655","und","0","0"
"node","house","0","139657","139657","und","0","0"
"node","house","0","139660","139660","und","0","0"
"node","house","0","139661","139661","und","0","0"
"node","house","0","139663","139663","und","0","0"
"node","house","0","139664","139664","und","0","1"
"node","house","0","139666","139666","und","0","1"
"node","house","0","139651","139651","und","0","0"
"node","house","0","139653","139653","und","0","0"
"node","house","0","139631","139631","und","0","0"
"node","house","0","139632","139632","und","0","0"
"node","house","0","139633","139633","und","0","0"
"node","house","0","139634","139634","und","0","0"
"node","house","0","139644","139644","und","0","0"
"node","house","0","139645","139645","und","0","0"
"node","house","0","139623","139623","und","0","0"
"node","house","0","139747","139747","und","0","0"
"node","house","0","139748","139748","und","0","0"
"node","house","0","139750","139750","und","0","0"
"node","house","0","139751","139751","und","0","1"
"node","house","0","139760","139760","und","0","0"
"node","house","0","139752","139752","und","0","1"
"node","house","0","139753","139753","und","0","0"
"node","house","0","139754","139754","und","0","0"
"node","house","0","139756","139756","und","0","1"
"node","house","0","139743","139743","und","0","0"
"node","house","0","139757","139757","und","0","0"
"node","house","0","139758","139758","und","0","0"
"node","house","0","139759","139759","und","0","1"
"node","house","0","139763","139763","und","0","0"
"node","house","0","139764","139764","und","0","0"
"node","house","0","139744","139744","und","0","1"
"node","house","0","139746","139746","und","0","0"
"node","house","0","139767","139767","und","0","1"
"node","house","0","139768","139768","und","0","0"
"node","house","0","139769","139769","und","0","1"
"node","house","0","139770","139770","und","0","1"
"node","house","0","139772","139772","und","0","0"
"node","house","0","139773","139773","und","0","1"
"node","house","0","139774","139774","und","0","1"
"node","house","0","139801","139801","und","0","0"
"node","house","0","139775","139775","und","0","1"
"node","house","0","139784","139784","und","0","1"
"node","house","0","139777","139777","und","0","0"
"node","house","0","139785","139785","und","0","1"
"node","house","0","139778","139778","und","0","1"
"node","house","0","139786","139786","und","0","1"
"node","house","0","139779","139779","und","0","0"
"node","house","0","139787","139787","und","0","1"
"node","house","0","139780","139780","und","0","0"
"node","house","0","139788","139788","und","0","1"
"node","house","0","139782","139782","und","0","0"
"node","house","0","139790","139790","und","0","1"
"node","house","0","139791","139791","und","0","0"
"node","house","0","139792","139792","und","0","0"
"node","house","0","139793","139793","und","0","1"
"node","house","0","139794","139794","und","0","0"
"node","house","0","139796","139796","und","0","0"
"node","house","0","139765","139765","und","0","1"
"node","house","0","139838","139838","und","0","0"
"node","house","0","139839","139839","und","0","0"
"node","house","0","139994","139994","und","0","0"
"node","house","0","139995","139995","und","0","0"
"node","house","0","140004","140004","und","0","0"
"node","house","0","140005","140005","und","0","0"
"node","house","0","140006","140006","und","0","0"
"node","house","0","140008","140008","und","0","0"
"node","house","0","140009","140009","und","0","0"
"node","house","0","140013","140013","und","0","0"
"node","house","0","140014","140014","und","0","0"
"node","house","0","140000","140000","und","0","0"
"node","house","0","139841","139841","und","0","0"
"node","house","0","139846","139846","und","0","1"
"node","house","0","139847","139847","und","0","1"
"node","house","0","139843","139843","und","0","0"
"node","house","0","139845","139845","und","0","0"
"node","house","0","139848","139848","und","0","1"
"node","house","0","139849","139849","und","0","1"
"node","house","0","139850","139850","und","0","1"
"node","house","0","139851","139851","und","0","1"
"node","house","0","139852","139852","und","0","1"
"node","house","0","139974","139974","und","0","1"
"node","house","0","139975","139975","und","0","0"
"node","house","0","139976","139976","und","0","1"
